product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/hitech-xplay-200/p/itme3sgtpuhgkdjk?pid=MOBE3SGTJVYQF2GG&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1524,"Rs. 1,099",,,,Hitech Xplay 200
http://www.flipkart.com/raeno-mini-keypad/p/itme3dwjdnrzh3sj?pid=MOBE3DWG5Z7NHXFJ&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1523,Rs. 899,,,,Raeno Mini Keypad
http://www.flipkart.com/samsung-galaxy-alpha/p/itmeyfhgz65z8y4x?pid=MOBEYAW2F2HU3RJC&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1529,"Rs. 30,000",,,,Samsung Galaxy Alpha
http://www.flipkart.com/samsung-galaxy-alpha/p/itmeyfhgz65z8y4x?pid=MOBEYAW2F2HU3RJC&primarySection=SELLER_TABLE&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&sellersSortedBy=PRICE&srno=b_1529,"Rs. 30,000",,,,Samsung Galaxy Alpha
http://www.flipkart.com/hitech-fire-h2i/p/itmdsy9ymzcyvz2j?pid=MOBDSY9YVGQGVWPG&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1521,"Rs. 1,099",,,,Hitech Fire H2i
http://www.flipkart.com/k-bar-phone-555/p/itme45t5duadbgqm?pid=MOBEYNCFDTXHJYXU&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1518,"Rs. 1,190",,,,A & K Bar Phone A 555
http://www.flipkart.com/lg-g-pro-lite-d686/p/itme5hwj7heknk66?pid=MOBDQAPXGNJYPRRH&primarySection=SELLER_TABLE&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&sellersSortedBy=PRICE&srno=b_1519,"Rs. 16,330",,,,LG G Pro Lite D686
http://www.flipkart.com/lg-g-pro-lite-d686/p/itme5hwj7heknk66?pid=MOBDQAPXGNJYPRRH&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1519,"Rs. 16,330",,,,LG G Pro Lite D686
http://www.flipkart.com/micromax-unite-a092/p/itme5hw5cheun5zh?pid=MOBDX8MFZZZZZG5F&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1522,"Rs. 5,349",,,,Micromax Unite A092
http://www.flipkart.com/bsnl-champion-mp-my-phone-65/p/itmeyckwqhwcrqdh?pid=MOBEYCKWM6PXEN5E&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1520,"Rs. 4,999",,,,BSNL-Champion MP MY Phone 65
http://www.flipkart.com/i-smart-402-gravity-x2/p/itme3gafnbkt2wsr?pid=MOBE2GHFGKZF4VM5&ref=90dd9f92-857a-46fa-99c3-4eebfdc51aee&srno=b_1489,"Rs. 3,590",,,,i-smart IS 402 Gravity X2
http://www.flipkart.com/samsung-galaxy-a7/p/itme4u8pfknwhxtr?pid=MOBE4U8NHABCD37V&primarySection=SELLER_TABLE&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&sellersSortedBy=PRICE&srno=b_1517,"Rs. 29,125",,,,Samsung Galaxy A7
http://www.flipkart.com/iball-projector-andi4a/p/itmdz7gvfgy8ka3d?pid=MOBDZ7FMMH2GJRGY&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1516,"Rs. 15,760",,,,iBall Projector Andi4a
http://www.flipkart.com/samsung-galaxy-a7/p/itme4u8pfknwhxtr?pid=MOBE4U8NHABCD37V&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1517,"Rs. 29,125",,,,Samsung Galaxy A7
http://www.flipkart.com/karbonn-k775/p/itme45wzhvu2qxre?pid=MOBDSBERSZVAZQHT&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1514,"Rs. 1,490",,,,Karbonn K775
http://www.flipkart.com/lg-optimus-l1-ii-e420/p/itmdtyv9gek6fhfb?pid=MOBDTYV8A2UPSPSX&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1515,"Rs. 3,890",,,,LG OPTIMUS L1 II E420
http://www.flipkart.com/sansui-sa4031/p/itme3g9ujznvhgpk?pid=MOBEFJKBXKTXHFCX&primarySection=SELLER_TABLE&ref=90dd9f92-857a-46fa-99c3-4eebfdc51aee&sellersSortedBy=PRICE&srno=b_1487,"Rs. 2,890",,,,Sansui SA4031
http://www.flipkart.com/nokia-lumia-620/p/itmdnzzqvkdz636n?pid=MOBDGH6ATMAJHA2V&ref=90dd9f92-857a-46fa-99c3-4eebfdc51aee&srno=b_1488,"Rs. 9,990",,,,Nokia Lumia 620
http://www.flipkart.com/sansui-sa4031/p/itme3g9ujznvhgpk?pid=MOBEFJKBXKTXHFCX&ref=90dd9f92-857a-46fa-99c3-4eebfdc51aee&srno=b_1487,"Rs. 2,890",,,,Sansui SA4031
http://www.flipkart.com/micromini-m8/p/itme58wnpfvs3pr9?pid=MOBE58WNUPH9DGM3&ref=90dd9f92-857a-46fa-99c3-4eebfdc51aee&srno=b_1484,"Rs. 1,750",,,,Micromini M8
http://www.flipkart.com/karbonn-k20/p/itme3m7wtt4qygwj?pid=MOBDPEPFUGHN3THG&ref=90dd9f92-857a-46fa-99c3-4eebfdc51aee&srno=b_1485,"Rs. 1,399",,,,Karbonn K20+
http://www.flipkart.com/panasonic-p51/p/itme5hwq5cce4gcu?pid=MOBDH36BBHUDY2WB&ref=90dd9f92-857a-46fa-99c3-4eebfdc51aee&srno=b_1486,"Rs. 11,990",,,,Panasonic P51
http://www.flipkart.com/lenovo-s920/p/itme5hwghhgswcen?pid=MOBDN49P9JRMEW35&ref=90dd9f92-857a-46fa-99c3-4eebfdc51aee&srno=b_1482,"Rs. 13,999",,,,Lenovo S920
